yr,mag,inj,fat
2014,0,0,0
2014,1,1,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,2,1,1
2014,2,0,0
2014,2,2,0
2014,2,0,0
2014,3,16,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,2
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,2,37,1
2014,2,12,1
2014,1,0,0
2014,2,25,0
2014,2,0,0
2014,2,0,0
2014,0,0,0
2014,4,193,16
2014,0,0,0
2014,2,1,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,2,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,3,32,0
2014,1,0,0
2014,4,84,10
2014,1,0,0
2014,3,30,2
2014,1,1,0
2014,2,1,0
2014,2,1,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,2,0,0
2014,1,0,0
2014,2,0,0
2014,1,0,0
2014,2,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,3,10,1
2014,2,0,0
2014,2,5,0
2014,2,5,0
2014,1,0,0
2014,1,0,0
2014,3,3,0
2014,1,0,0
2014,3,0,2
2014,2,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,3,0,0
2014,3,15,0
2014,1,13,0
2014,1,4,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,2,0,0
2014,2,3,0
2014,1,0,0
2014,1,0,0
2014,2,0,0
2014,1,0,0
2014,1,0,0
2014,2,2,0
2014,3,0,0
2014,2,0,0
2014,2,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,3,13,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,2,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,3,0,0
2014,0,0,0
2014,2,0,0
2014,0,0,0
2014,1,0,0
2014,3,0,0
2014,0,0,0
2014,0,0,0
2014,2,0,0
2014,2,0,0
2014,1,0,0
2014,1,0,0
2014,2,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,1,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,2,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,2,0,0
2014,3,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,3,0,0
2014,1,2,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,2,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,2,9,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,2,0,0
2014,0,0,0
2014,3,2,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,2,0
2014,1,1,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,2,0,0
2014,0,0,0
2014,1,1,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,2,0,0
2014,1,1,0
2014,2,1,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,4,0,0
2014,0,0,0
2014,4,20,1
2014,4,0,1
2014,4,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,2,0,0
2014,2,0,0
2014,2,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,2,5,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,3,0,0
2014,2,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,3,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,3,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,2,0,0
2014,2,0,0
2014,2,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,2,0,0
2014,2,1,0
2014,4,2,0
2014,2,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,1,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,2,0,0
2014,2,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,2,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,6,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,2,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,2,0,4
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,10,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,2,0,0
2014,0,0,0
2014,1,5,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,3,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,2,2,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,2,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,2,1,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,2,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,1,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,2,0,0
2014,1,0,0
2014,1,2,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,2,4,1
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,2,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,2,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,1,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,2,2,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,0,0,0
2014,2,0,0
2014,3,50,3
2014,0,0,0
2014,0,0,0
2014,2,0,2
2014,0,0,0
2014,1,1,0
2014,1,0,0
2014,0,0,0
2014,0,0,0
2014,1,0,0
2014,1,0,0
2014,2,9,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,2,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,2,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,2,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,2,30,1
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,2,7,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,1,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,2,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,2,0,0
2015,4,11,2
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,2,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,2,0,0
2015,2,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,2,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,2,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,2,1,0
2015,1,0,0
2015,3,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,2,0,0
2015,2,0,0
2015,3,1,0
2015,1,0,0
2015,2,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,2,0,0
2015,2,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,2,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,3,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,3,12,0
2015,2,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,1,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,3,2,1
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,2,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,2,9,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,2,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,3,43,2
2015,1,0,0
2015,1,0,0
2015,2,8,2
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,1,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,3,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,3,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,3,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,2,0,0
2015,2,0,0
2015,2,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,1,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,1,2,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,1,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,4,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,2,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,2,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,4,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,3,1,1
2015,1,0,0
2015,2,0,0
2015,0,0,0
2015,2,6,1
2015,0,0,0
2015,1,0,0
2015,1,1,0
2015,2,0,0
2015,1,0,0
2015,1,0,0
2015,2,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,2,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,2,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,2,3,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,3,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,2,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,2,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,1,2,0
2015,1,0,0
2015,1,0,0
2015,1,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,0,0,0
2015,1,2,0
2015,0,0,0
2015,0,0,0
2015,1,5,0
2015,3,0,0
2015,2,0,0
2015,0,0,0
2015,0,0,0
2015,1,0,0
2015,2,0,0
2015,1,0,0
2015,1,0,0
2015,2,7,0
2015,1,0,0
